experiment_id,campaign_partition,source_healthy_trace_id,assigned_source_partition,included_in_strict_source_disjoint_subset
59790,attack,425,train,False
59791,train,30,train,True
59792,train,655,validation,False
59793,attack,108,train,False
59794,train,395,attack,False
59795,test,373,train,False
59796,attack,460,attack,True
59797,train,88,validation,False
59798,test,456,attack,False
59799,train,444,test,False
59800,train,680,train,True
59801,attack,568,train,False
59802,train,706,train,True
59803,attack,956,train,False
59804,test,810,train,False
59805,attack,974,validation,False
59806,train,323,train,True
59807,train,177,train,True
59808,attack,602,train,False
59809,train,464,train,True
59810,train,151,attack,False
59811,train,878,train,True
59812,validation,504,validation,True
59813,train,790,train,True
59814,train,350,train,True
59815,test,121,train,False
59816,attack,976,train,False
59817,validation,187,validation,True
59818,test,241,train,False
59819,attack,118,train,False
59820,validation,569,train,False
59821,train,284,train,True
59822,test,833,train,False
59823,train,796,attack,False
59824,train,344,attack,False
59825,attack,892,train,False
59826,train,25,train,True
59827,train,526,test,False
59828,train,805,validation,False
59829,train,30,train,True
59830,train,613,train,True
59831,train,385,attack,False
59832,attack,100,test,False
59833,train,854,validation,False
59834,test,521,train,False
59835,train,319,attack,False
59836,validation,972,validation,True
59837,attack,330,train,False
59838,train,710,train,True
59839,train,390,attack,False
59840,validation,687,validation,True
59841,train,133,train,True
59842,train,12,attack,False
59843,train,969,train,True
59844,train,157,attack,False
59845,train,471,train,True
59846,train,517,train,True
59847,train,181,train,True
59848,train,459,attack,False
59849,test,906,train,False
59850,test,961,attack,False
59851,train,879,validation,False
59852,test,273,train,False
59853,train,214,attack,False
59854,attack,424,train,False
59855,test,438,train,False
59856,test,285,train,False
59857,train,538,train,True
59858,train,68,train,True
59859,attack,137,train,False
59860,test,576,train,False
59861,attack,909,train,False
59862,train,894,train,True
59863,train,175,attack,False
59864,test,449,validation,False
59865,train,487,attack,False
59866,attack,61,attack,True
59867,train,687,validation,False
59868,train,514,train,True
59869,train,432,attack,False
59870,test,183,train,False
59871,train,810,train,True
59872,train,1011,attack,False
59873,attack,685,test,False
59874,train,567,attack,False
59875,train,662,attack,False
59876,attack,670,train,False
59877,validation,397,train,False
59878,test,843,train,False
59879,attack,726,train,False
59880,validation,446,train,False
59881,train,451,attack,False
59882,validation,132,train,False
59883,attack,354,test,False
59884,train,927,train,True
59885,test,473,attack,False
59886,train,990,test,False
59887,train,327,test,False
59888,train,585,train,True
59889,validation,974,validation,True
59890,test,770,validation,False
59891,train,868,train,True
59892,train,703,train,True
59893,train,867,train,True
59894,validation,285,train,False
59895,test,556,attack,False
59896,test,824,train,False
59897,validation,103,attack,False
59898,train,892,train,True
59899,test,805,validation,False
59900,train,263,validation,False
59901,train,399,validation,False
59902,attack,339,train,False
59903,train,122,train,True
59904,attack,449,validation,False
59905,attack,856,validation,False
59906,validation,473,attack,False
59907,test,718,attack,False
59908,train,499,validation,False
59909,attack,957,validation,False
59910,attack,516,test,False
59911,train,864,test,False
59912,attack,627,train,False
59913,test,423,train,False
59914,test,693,validation,False
59915,train,661,train,True
59916,attack,443,validation,False
59917,train,576,train,True
59918,test,94,train,False
59919,attack,457,attack,True
59920,train,819,attack,False
59921,validation,723,train,False
59922,train,848,train,True
59923,train,88,validation,False
59924,train,93,train,True
59925,train,174,train,True
59926,attack,392,train,False
59927,train,490,attack,False
59928,attack,269,train,False
59929,attack,508,train,False
59930,train,865,validation,False
59931,validation,563,attack,False
59932,train,1011,attack,False
59933,validation,997,train,False
59934,train,524,train,True
59935,train,284,train,True
59936,train,175,attack,False
59937,train,978,train,True
59938,train,184,train,True
59939,validation,924,attack,False
59940,train,319,attack,False
59941,test,590,train,False
59942,train,1006,train,True
59943,attack,550,validation,False
59944,train,617,train,True
59945,test,514,train,False
59946,train,443,validation,False
59947,attack,621,test,False
59948,attack,49,validation,False
59949,train,271,validation,False
59950,train,636,validation,False
59951,attack,742,train,False
59952,test,384,validation,False
59953,test,106,train,False
59954,train,408,validation,False
59955,train,645,train,True
59956,validation,321,train,False
59957,train,165,attack,False
59958,train,715,attack,False
59959,attack,209,validation,False
59960,test,1004,test,True
59961,attack,690,train,False
59962,train,470,attack,False
59963,attack,521,train,False
59964,train,109,train,True
59965,validation,168,train,False
59966,train,718,attack,False
59967,test,741,train,False
59968,train,579,train,True
59969,validation,358,attack,False
59970,test,14,train,False
59971,train,426,train,True
59972,test,768,attack,False
59973,test,818,test,True
59974,train,202,train,True
59975,train,635,attack,False
59976,train,493,train,True
59977,train,472,attack,False
59978,validation,220,validation,True
59979,train,554,train,True
59980,attack,243,attack,True
59981,train,816,test,False
59982,train,300,validation,False
59983,train,919,train,True
59984,attack,137,train,False
59985,train,697,attack,False
59986,validation,601,train,False
59987,train,998,train,True
59988,train,723,train,True
59989,test,255,train,False
59990,train,928,train,True
59991,attack,48,attack,True
59992,attack,56,attack,True
59993,attack,440,train,False
59994,train,435,validation,False
59995,validation,581,train,False
59996,train,865,validation,False
59997,test,212,attack,False
59998,train,196,train,True
59999,attack,879,validation,False
60000,attack,103,attack,True
60001,train,143,train,True
60002,train,1022,train,True
60003,train,603,train,True
60004,train,404,attack,False
60005,train,806,train,True
60006,validation,881,attack,False
60007,train,523,attack,False
60008,validation,786,attack,False
60009,train,95,attack,False
60010,train,875,train,True
60011,attack,778,train,False
60012,train,741,train,True
60013,train,499,validation,False
60014,train,22,train,True
60015,train,431,train,True
60016,attack,268,train,False
60017,test,160,train,False
60018,test,1014,train,False
60019,train,884,train,True
60020,train,307,test,False
60021,attack,965,train,False
60022,train,739,train,True
60023,validation,888,attack,False
60024,test,243,attack,False
60025,train,986,attack,False
60026,train,140,test,False
60027,test,64,attack,False
60028,attack,656,test,False
60029,train,114,validation,False
60030,attack,156,attack,True
60031,train,508,train,True
60032,attack,617,train,False
60033,validation,21,test,False
60034,train,353,train,True
60035,train,945,attack,False
60036,validation,186,train,False
60037,train,891,train,True
60038,attack,695,train,False
60039,train,134,train,True
60040,train,33,attack,False
60041,train,331,attack,False
60042,attack,687,validation,False
60043,attack,598,attack,True
60044,attack,458,attack,True
60045,attack,369,train,False
60046,train,422,train,True
60047,attack,802,attack,True
60048,train,157,attack,False
60049,train,988,train,True
60050,train,118,train,True
60051,attack,502,train,False
60052,train,263,validation,False
60053,test,853,train,False
60054,test,461,train,False
60055,train,81,train,True
60056,attack,25,train,False
60057,train,1011,attack,False
60058,validation,28,validation,True
60059,validation,402,validation,True
60060,attack,824,train,False
60061,attack,433,test,False
60062,attack,261,attack,True
60063,attack,583,train,False
60064,attack,755,train,False
60065,attack,828,validation,False
60066,train,78,train,True
60067,test,970,attack,False
60068,attack,455,validation,False
60069,validation,1017,attack,False
60070,attack,778,train,False
60071,train,728,test,False
60072,train,613,train,True
60073,train,920,attack,False
60074,attack,123,test,False
60075,train,742,train,True
60076,train,952,test,False
60077,train,780,validation,False
60078,train,645,train,True
60079,train,319,attack,False
60080,train,575,attack,False
60081,train,554,train,True
60082,train,481,attack,False
60083,attack,498,train,False
60084,test,490,attack,False
60085,attack,75,validation,False
60086,train,1018,test,False
60087,train,404,attack,False
60088,test,41,attack,False
60089,validation,922,train,False
60090,validation,602,train,False
60091,attack,758,train,False
60092,validation,579,train,False
60093,test,965,train,False
60094,train,37,train,True
60095,train,264,validation,False
60096,attack,217,test,False
60097,test,436,validation,False
60098,train,635,attack,False
60099,train,827,attack,False
60100,validation,495,train,False
60101,validation,998,train,False
60102,validation,757,train,False
60103,train,457,attack,False
60104,attack,584,train,False
60105,validation,58,train,False
60106,attack,155,train,False
60107,train,53,test,False
60108,train,746,train,True
60109,validation,419,train,False
60110,attack,258,train,False
60111,attack,713,attack,True
60112,train,112,validation,False
60113,attack,430,train,False
60114,test,603,train,False
60115,attack,707,attack,True
60116,train,161,train,True
60117,attack,275,train,False
60118,attack,919,train,False
60119,train,54,attack,False
60120,train,207,attack,False
60121,train,431,train,True
60122,attack,168,train,False
60123,attack,813,train,False
60124,validation,832,validation,True
60125,train,375,attack,False
60126,attack,792,test,False
60127,train,280,attack,False
60128,train,430,train,True
60129,train,633,test,False
60130,train,561,train,True
60131,validation,776,train,False
60132,validation,132,train,False
60133,train,836,attack,False
60134,attack,411,attack,True
60135,train,132,train,True
60136,train,74,attack,False
60137,test,135,train,False
60138,attack,833,train,False
60139,attack,715,attack,True
60140,test,675,validation,False
60141,attack,722,test,False
60142,validation,247,validation,True
60143,train,581,train,True
60144,train,736,attack,False
60145,train,221,train,True
60146,attack,395,attack,True
60147,attack,768,attack,True
60148,attack,402,validation,False
60149,attack,622,train,False
60150,validation,1006,train,False
60151,attack,998,train,False
60152,attack,835,train,False
60153,train,167,train,True
60154,attack,606,validation,False
60155,train,300,validation,False
60156,validation,55,validation,True
60157,attack,120,attack,True
60158,train,550,validation,False
60159,attack,465,train,False
60160,train,675,validation,False
60161,test,869,attack,False
60162,train,156,attack,False
60163,train,560,train,True
60164,train,601,train,True
60165,train,959,attack,False
60166,attack,316,attack,True
60167,train,718,attack,False
60168,validation,592,train,False
60169,attack,406,validation,False
60170,train,0,test,False
60171,train,106,train,True
60172,attack,657,attack,True
60173,test,344,attack,False
60174,train,426,train,True
60175,validation,663,validation,True
60176,validation,329,test,False
60177,train,641,test,False
60178,attack,793,attack,True
60179,train,318,validation,False
60180,train,635,attack,False
60181,attack,122,train,False
60182,train,668,train,True
60183,attack,599,train,False
60184,train,503,train,True
60185,train,23,train,True
60186,attack,302,attack,True
60187,train,718,attack,False
60188,test,457,attack,False
60189,train,244,train,True
60190,attack,493,train,False
60191,test,491,train,False
60192,train,42,train,True
60193,attack,483,attack,True
60194,train,756,train,True
60195,train,668,train,True
60196,train,234,train,True
60197,train,996,train,True
60198,train,63,test,False
60199,test,666,train,False
60200,train,991,train,True
60201,test,772,validation,False
60202,validation,885,validation,True
60203,train,225,train,True
60204,train,259,train,True
60205,validation,222,attack,False
60206,train,848,train,True
60207,attack,214,attack,True
60208,validation,665,attack,False
60209,train,896,train,True
60210,train,574,train,True
60211,attack,649,attack,True
60212,train,421,train,True
60213,train,241,train,True
60214,train,94,train,True
60215,train,64,attack,False
60216,train,821,validation,False
60217,test,711,train,False
60218,test,901,test,True
60219,train,734,attack,False
60220,train,875,train,True
60221,train,541,train,True
60222,train,136,attack,False
60223,attack,872,train,False
60224,train,879,validation,False
60225,train,514,train,True
60226,train,464,train,True
60227,test,25,train,False
60228,train,981,attack,False
60229,train,278,train,True
60230,attack,691,train,False
60231,validation,249,validation,True
60232,validation,21,test,False
60233,train,740,train,True
60234,attack,232,test,False
60235,test,277,test,True
60236,train,605,attack,False
60237,train,44,train,True
60238,train,748,attack,False
60239,attack,178,validation,False
60240,attack,878,train,False
60241,train,367,attack,False
60242,attack,828,validation,False
60243,validation,356,train,False
60244,train,603,train,True
60245,test,609,train,False
60246,attack,109,train,False
60247,train,5,train,True
60248,attack,356,train,False
60249,train,592,train,True
60250,validation,403,test,False
60251,attack,843,train,False
60252,train,208,train,True
60253,train,862,test,False
60254,validation,211,attack,False
60255,test,558,train,False
60256,validation,1006,train,False
60257,train,726,train,True
60258,attack,222,attack,True
60259,attack,0,test,False
60260,attack,490,attack,True
60261,train,36,train,True
60262,validation,272,train,False
60263,validation,429,attack,False
60264,train,663,validation,False
60265,test,506,train,False
60266,train,475,train,True
60267,attack,507,attack,True
60268,train,704,train,True
60269,train,1023,train,True
60270,attack,573,train,False
60271,train,897,train,True
60272,train,855,train,True
60273,attack,38,attack,True
60274,attack,921,train,False
60275,test,675,validation,False
60276,test,693,validation,False
60277,train,168,train,True
60278,attack,1008,train,False
60279,train,105,train,True
60280,attack,855,train,False
60281,train,902,train,True
60282,validation,950,test,False
60283,test,28,validation,False
60284,attack,909,train,False
60285,train,307,test,False
60286,validation,72,train,False
60287,attack,142,test,False
60288,train,370,attack,False
60289,test,906,train,False
60290,train,132,train,True
60291,validation,133,train,False
60292,train,268,train,True
60293,train,865,validation,False
60294,train,658,attack,False
60295,attack,464,train,False
60296,attack,987,test,False
60297,attack,938,train,False
60298,attack,167,train,False
60299,train,259,train,True
60300,train,86,validation,False
60301,attack,263,validation,False
60302,train,692,train,True
60303,attack,51,train,False
60304,train,347,train,True
60305,train,569,train,True
60306,train,828,validation,False
60307,test,714,attack,False
60308,attack,557,train,False
60309,attack,842,validation,False
60310,validation,236,attack,False
60311,train,378,attack,False
60312,train,38,attack,False
60313,train,909,train,True
60314,validation,709,train,False
60315,attack,308,test,False
60316,train,230,attack,False
60317,validation,169,test,False
60318,attack,704,train,False
60319,train,382,validation,False
60320,attack,848,train,False
60321,train,752,train,True
60322,train,79,validation,False
60323,attack,353,train,False
60324,test,622,train,False
60325,train,654,validation,False
60326,train,352,train,True
60327,attack,402,validation,False
60328,validation,158,train,False
60329,attack,168,train,False
60330,train,485,attack,False
60331,train,611,test,False
60332,train,398,attack,False
60333,train,71,validation,False
60334,test,173,attack,False
60335,attack,335,train,False
60336,attack,817,attack,True
60337,train,819,attack,False
60338,attack,919,train,False
60339,train,734,attack,False
60340,train,289,train,True
60341,validation,920,attack,False
60342,attack,690,train,False
60343,train,416,train,True
60344,attack,216,test,False
60345,train,359,train,True
60346,validation,202,train,False
60347,validation,333,test,False
60348,test,813,train,False
60349,attack,391,attack,True
60350,train,369,train,True
60351,train,250,validation,False
60352,attack,922,train,False
60353,train,194,attack,False
60354,validation,926,train,False
60355,train,161,train,True
60356,train,154,train,True
60357,train,316,attack,False
60358,train,308,test,False
60359,train,76,train,True
60360,test,738,validation,False
60361,attack,519,attack,True
60362,attack,840,validation,False
60363,attack,163,attack,True
60364,train,682,train,True
60365,train,622,train,True
60366,attack,421,train,False
60367,test,130,train,False
60368,attack,827,attack,True
60369,train,644,validation,False
60370,train,501,test,False
60371,validation,607,train,False
60372,train,40,train,True
60373,validation,940,train,False
60374,train,641,test,False
60375,attack,196,train,False
60376,attack,991,train,False
60377,attack,324,test,False
60378,train,165,attack,False
60379,test,554,train,False
60380,test,524,train,False
60381,test,251,attack,False
60382,train,458,attack,False
60383,attack,68,train,False
60384,train,317,validation,False
60385,attack,620,attack,True
60386,attack,663,validation,False
60387,train,818,test,False
60388,train,10,train,True
60389,train,113,train,True
60390,validation,669,attack,False
60391,train,1012,train,True
60392,train,280,attack,False
60393,attack,938,train,False
60394,train,1008,train,True
60395,train,918,attack,False
60396,train,46,test,False
60397,train,744,train,True
60398,train,377,train,True
60399,validation,448,test,False
60400,validation,648,train,False
60401,train,93,train,True
60402,validation,615,train,False
60403,attack,671,validation,False
60404,train,976,train,True
60405,attack,1012,train,False
60406,train,481,attack,False
60407,train,377,train,True
60408,train,126,test,False
60409,train,46,test,False
60410,validation,1020,train,False
60411,train,286,train,True
60412,train,607,train,True
60413,train,700,attack,False
60414,train,755,train,True
60415,attack,1000,train,False
60416,test,72,train,False
60417,attack,823,attack,True
60418,attack,484,attack,True
60419,attack,748,attack,True
60420,attack,982,train,False
60421,validation,465,train,False
60422,train,1002,validation,False
60423,train,586,train,True
60424,attack,610,train,False
60425,validation,1012,train,False
60426,test,625,train,False
60427,validation,871,validation,True
60428,train,213,train,True
60429,train,338,attack,False
60430,train,554,train,True
60431,train,924,attack,False
60432,attack,180,train,False
60433,attack,208,train,False
60434,train,173,attack,False
60435,attack,350,train,False
60436,attack,37,train,False
60437,test,528,attack,False
60438,test,401,validation,False
60439,train,979,train,True
60440,train,847,train,True
60441,train,340,attack,False
60442,attack,455,validation,False
60443,attack,355,validation,False
60444,train,121,train,True
60445,train,726,train,True
60446,train,490,attack,False
60447,train,567,attack,False
60448,attack,627,train,False
60449,train,587,attack,False
60450,train,260,validation,False
60451,train,747,train,True
60452,train,595,train,True
60453,train,595,train,True
60454,train,684,validation,False
60455,attack,498,train,False
60456,attack,801,test,False
60457,test,452,train,False
60458,train,711,train,True
60459,train,114,validation,False
60460,train,721,train,True
60461,attack,527,attack,True
60462,attack,151,attack,True
60463,train,361,train,True
60464,train,845,train,True
60465,validation,705,attack,False
60466,test,367,attack,False
60467,train,199,validation,False
60468,train,256,train,True
60469,attack,977,test,False
60470,validation,1005,train,False
60471,train,770,validation,False
60472,attack,708,train,False
60473,train,277,test,False
60474,train,478,train,True
60475,attack,463,train,False
60476,attack,469,train,False
60477,validation,212,attack,False
60478,train,108,train,True
60479,validation,117,test,False
60480,train,703,train,True
60481,train,201,attack,False
60482,test,847,train,False
60483,train,508,train,True
60484,train,298,attack,False
60485,validation,334,test,False
60486,train,134,train,True
60487,attack,291,validation,False
60488,train,211,attack,False
60489,attack,370,attack,True
60490,test,672,train,False
60491,test,821,validation,False
60492,train,683,train,True
60493,train,101,train,True
60494,test,887,validation,False
60495,test,322,attack,False
60496,validation,870,train,False
60497,train,950,test,False
60498,test,459,attack,False
60499,train,270,test,False
60500,validation,919,train,False
60501,train,1006,train,True
60502,test,774,attack,False
60503,validation,511,attack,False
60504,attack,734,attack,True
60505,train,128,train,True
60506,train,293,test,False
60507,train,880,validation,False
60508,attack,210,train,False
60509,train,877,train,True
60510,test,161,train,False
60511,train,582,test,False
60512,train,117,test,False
60513,train,64,attack,False
60514,train,500,attack,False
60515,attack,15,train,False
60516,train,670,train,True
60517,attack,720,test,False
60518,test,887,validation,False
60519,validation,998,train,False
60520,attack,165,attack,True
60521,attack,987,test,False
60522,attack,106,train,False
60523,train,422,train,True
60524,train,22,train,True
60525,train,821,validation,False
60526,train,323,train,True
60527,attack,83,validation,False
60528,train,909,train,True
60529,train,793,attack,False
60530,train,794,train,True
60531,train,603,train,True
60532,train,724,train,True
60533,attack,903,attack,True
60534,test,604,train,False
60535,train,937,train,True
60536,train,376,train,True
60537,train,85,train,True
60538,train,713,attack,False
60539,train,451,attack,False
60540,train,982,train,True
60541,attack,236,attack,True
60542,test,58,train,False
60543,train,867,train,True
60544,train,130,train,True
60545,train,195,test,False
60546,train,448,test,False
60547,attack,85,train,False
60548,train,7,train,True
60549,attack,833,train,False
60550,train,516,test,False
60551,train,724,train,True
60552,train,139,test,False
60553,validation,471,train,False
60554,attack,414,validation,False
60555,train,106,train,True
60556,train,979,train,True
60557,test,57,train,False
60558,train,576,train,True
60559,train,9,attack,False
60560,attack,831,train,False
60561,attack,1000,train,False
60562,train,719,attack,False
60563,train,654,validation,False
60564,train,893,test,False
60565,test,433,test,True
60566,train,605,attack,False
60567,test,543,train,False
60568,train,358,attack,False
60569,attack,268,train,False
60570,train,443,validation,False
60571,train,377,train,True
60572,train,855,train,True
60573,attack,806,train,False
60574,train,361,train,True
60575,train,817,attack,False
60576,train,25,train,True
60577,train,123,test,False
60578,validation,603,train,False
60579,train,150,train,True
60580,attack,410,train,False
60581,attack,647,train,False
60582,train,922,train,True
60583,attack,573,train,False
60584,train,512,test,False
60585,train,39,train,True
60586,train,281,train,True
60587,train,491,train,True
60588,test,143,train,False
60589,train,666,train,True
60590,train,575,attack,False
60591,train,311,attack,False
60592,train,477,attack,False
60593,train,38,attack,False
60594,attack,841,train,False
60595,train,283,train,True
60596,attack,237,train,False
60597,train,996,train,True
60598,validation,985,train,False
60599,train,639,train,True
60600,test,139,test,True
60601,attack,22,train,False
60602,test,984,attack,False
60603,attack,703,train,False
60604,train,353,train,True
60605,validation,302,attack,False
60606,train,819,attack,False
60607,test,167,train,False
60608,attack,161,train,False
60609,train,723,train,True
60610,train,42,train,True
60611,attack,252,attack,True
60612,train,162,train,True
60613,test,130,train,False
60614,validation,735,train,False
60615,attack,342,validation,False
60616,train,533,train,True
60617,attack,951,attack,True
60618,test,929,train,False
60619,test,510,train,False
60620,train,316,attack,False
60621,train,203,train,True
60622,train,277,test,False
60623,attack,550,validation,False
60624,train,392,train,True
60625,test,824,train,False
60626,validation,525,validation,True
60627,test,745,train,False
60628,attack,491,train,False
60629,attack,469,train,False
60630,train,126,test,False
60631,attack,170,train,False
60632,train,910,test,False
60633,train,326,validation,False
60634,train,957,validation,False
60635,test,485,attack,False
60636,train,797,test,False
60637,attack,143,train,False
60638,train,927,train,True
60639,attack,249,validation,False
60640,train,401,validation,False
60641,train,530,test,False
60642,attack,601,train,False
60643,train,440,train,True
60644,train,270,test,False
60645,test,206,test,True
60646,train,468,validation,False
60647,train,813,train,True
60648,train,455,validation,False
60649,validation,76,train,False
60650,test,144,train,False
60651,attack,768,attack,True
60652,train,630,train,True
60653,test,655,validation,False
60654,attack,977,test,False
60655,attack,362,train,False
60656,train,590,train,True
60657,train,352,train,True
60658,train,374,train,True
60659,train,514,train,True
60660,train,455,validation,False
60661,train,689,train,True
60662,attack,652,train,False
60663,train,934,test,False
60664,train,893,test,False
60665,train,347,train,True
60666,train,548,validation,False
60667,train,629,train,True
60668,train,763,test,False
60669,train,735,train,True
60670,test,146,train,False
60671,train,595,train,True
60672,validation,620,attack,False
60673,train,460,attack,False
60674,train,181,train,True
60675,attack,346,train,False
60676,attack,796,attack,True
60677,attack,948,attack,True
60678,attack,191,train,False
60679,attack,969,train,False
60680,train,753,test,False
60681,test,560,train,False
60682,train,75,validation,False
60683,attack,843,train,False
60684,attack,957,validation,False
60685,test,1003,train,False
60686,validation,186,train,False
60687,attack,304,validation,False
60688,validation,489,train,False
60689,train,293,test,False
60690,train,334,test,False
60691,attack,562,train,False
60692,attack,829,train,False
60693,train,387,attack,False
60694,train,873,test,False
60695,train,991,train,True
60696,train,156,attack,False
60697,train,79,validation,False
60698,test,589,attack,False
60699,train,933,attack,False
60700,test,686,train,False
60701,train,170,train,True
60702,attack,3,validation,False
60703,test,83,validation,False
60704,train,112,validation,False
60705,train,297,train,True
60706,train,138,validation,False
60707,train,94,train,True
60708,test,756,train,False
60709,train,943,test,False
60710,train,963,validation,False
60711,attack,248,attack,True
60712,train,2,attack,False
60713,train,78,train,True
60714,attack,825,train,False
60715,validation,1020,train,False
60716,attack,107,train,False
60717,attack,717,train,False
60718,attack,75,validation,False
60719,train,479,test,False
60720,test,573,train,False
60721,test,957,validation,False
60722,train,206,test,False
60723,train,368,train,True
60724,train,193,test,False
60725,train,490,attack,False
60726,attack,317,validation,False
60727,test,447,attack,False
60728,train,763,test,False
60729,attack,257,train,False
60730,train,0,test,False
60731,train,359,train,True
60732,attack,42,train,False
60733,train,172,train,True
60734,validation,91,test,False
60735,train,1005,train,True
60736,validation,556,attack,False
60737,attack,776,train,False
60738,train,425,train,True
60739,train,638,attack,False
60740,test,511,attack,False
60741,attack,977,test,False
60742,train,685,test,False
60743,train,163,attack,False
60744,attack,63,test,False
60745,train,144,train,True
60746,train,201,attack,False
60747,train,775,train,True
60748,train,819,attack,False
60749,test,236,attack,False
60750,train,484,attack,False
60751,train,793,attack,False
60752,validation,1013,validation,True
60753,test,695,train,False
60754,train,647,train,True
60755,train,33,attack,False
60756,attack,515,train,False
60757,attack,1007,validation,False
60758,test,202,train,False
60759,attack,18,train,False
60760,train,49,validation,False
60761,train,834,train,True
60762,train,562,train,True
60763,train,724,train,True
60764,train,134,train,True
60765,attack,103,attack,True
60766,attack,690,train,False
60767,train,792,test,False
60768,train,96,train,True
60769,test,326,validation,False
60770,train,477,attack,False
60771,train,851,train,True
60772,test,952,test,True
60773,validation,644,validation,True
60774,train,976,train,True
60775,attack,588,attack,True
60776,train,717,train,True
60777,attack,686,train,False
60778,test,254,train,False
60779,train,65,train,True
60780,train,851,train,True
60781,train,261,attack,False
60782,attack,358,attack,True
60783,train,657,attack,False
60784,train,226,attack,False
60785,train,979,train,True
60786,train,124,validation,False
60787,test,745,train,False
60788,test,311,attack,False
60789,train,4,attack,False
60790,train,890,test,False
60791,attack,854,validation,False
60792,train,450,train,True
60793,validation,172,train,False
60794,train,372,train,True
60795,train,832,validation,False
60796,train,1005,train,True
60797,train,927,train,True
60798,train,847,train,True
60799,train,744,train,True
60800,train,1023,train,True
60801,attack,361,train,False
60802,train,321,train,True
60803,validation,73,attack,False
60804,train,184,train,True
60805,validation,641,test,False
60806,train,241,train,True
60807,attack,1004,test,False
60808,attack,1017,attack,True
60809,validation,601,train,False
60810,test,320,train,False
60811,attack,972,validation,False
60812,validation,533,train,False
60813,attack,299,validation,False
60814,attack,510,train,False
60815,test,992,attack,False
60816,test,469,train,False
60817,train,908,test,False
60818,attack,630,train,False
60819,train,845,train,True
60820,train,237,train,True
60821,train,537,train,True
60822,attack,718,attack,True
60823,train,964,validation,False
60824,train,567,attack,False
60825,attack,351,test,False
60826,test,594,train,False
60827,train,175,attack,False
60828,test,694,train,False
60829,attack,97,attack,True
60830,train,894,train,True
60831,attack,993,train,False
60832,validation,380,attack,False
60833,attack,663,validation,False
60834,validation,659,train,False
60835,validation,122,train,False
60836,validation,679,train,False
60837,validation,67,attack,False
60838,train,615,train,True
60839,train,839,train,True
60840,validation,13,attack,False
60841,attack,1013,validation,False
60842,train,838,train,True
60843,validation,625,train,False
60844,validation,235,validation,True
60845,attack,378,attack,True
60846,validation,684,validation,True
60847,train,798,train,True
60848,train,698,train,True
60849,attack,817,attack,True
60850,attack,536,validation,False
60851,train,970,attack,False
60852,train,386,train,True
60853,attack,979,train,False
60854,validation,470,attack,False
60855,attack,621,test,False
60856,train,927,train,True
60857,test,5,train,False
60858,test,810,train,False
60859,test,895,train,False
60860,attack,485,attack,True
60861,attack,243,attack,True
60862,train,255,train,True
60863,test,704,train,False
60864,validation,291,validation,True
60865,train,661,train,True
60866,test,755,train,False
60867,train,536,validation,False
60868,attack,827,attack,True
60869,train,875,train,True
60870,train,851,train,True
60871,validation,29,train,False
60872,train,186,train,True
60873,train,250,validation,False
60874,train,437,train,True
60875,train,185,attack,False
60876,train,543,train,True
60877,attack,621,test,False
60878,train,490,attack,False
60879,train,397,train,True
60880,test,876,test,True
60881,attack,1002,validation,False
60882,attack,362,train,False
60883,train,769,attack,False
60884,test,137,train,False
60885,train,600,train,True
60886,train,258,train,True
60887,train,206,test,False
60888,attack,796,attack,True
60889,train,63,test,False
60890,train,170,train,True
60891,attack,434,attack,True
60892,attack,889,attack,True
60893,test,933,attack,False
60894,train,857,train,True
60895,test,196,train,False
60896,test,430,train,False
60897,train,583,train,True
60898,attack,297,train,False
60899,train,243,attack,False
60900,train,169,test,False
60901,train,443,validation,False
60902,attack,438,train,False
60903,attack,428,validation,False
60904,attack,998,train,False
60905,attack,504,validation,False
60906,train,248,attack,False
60907,train,934,test,False
60908,attack,188,train,False
60909,train,860,attack,False
60910,attack,270,test,False
60911,train,558,train,True
60912,validation,624,attack,False
60913,attack,379,validation,False
60914,attack,76,train,False
60915,test,798,train,False
60916,train,367,attack,False
60917,test,680,train,False
60918,train,267,test,False
60919,train,822,validation,False
60920,train,535,attack,False
60921,validation,42,train,False
60922,validation,328,train,False
60923,test,345,attack,False
60924,attack,924,attack,True
60925,test,969,train,False
60926,validation,270,test,False
60927,attack,716,attack,True
60928,train,572,attack,False
60929,train,727,attack,False
60930,train,533,train,True
60931,attack,821,validation,False
60932,train,200,test,False
60933,attack,114,validation,False
60934,train,871,validation,False
60935,train,301,train,True
60936,train,319,attack,False
60937,attack,348,train,False
60938,attack,723,train,False
60939,train,60,test,False
60940,validation,117,test,False
60941,train,488,train,True
60942,train,604,train,True
60943,test,745,train,False
60944,attack,904,train,False
60945,test,976,train,False
60946,test,134,train,False
60947,train,1005,train,True
60948,attack,318,validation,False
60949,attack,854,validation,False
60950,train,456,attack,False
60951,validation,121,train,False
60952,attack,920,attack,True
60953,train,449,validation,False
60954,test,1017,attack,False
60955,train,76,train,True
60956,train,937,train,True
60957,train,199,validation,False
60958,attack,129,test,False
60959,train,896,train,True
60960,train,752,train,True
60961,train,50,train,True
60962,attack,962,train,False
60963,test,777,train,False
60964,train,716,attack,False
60965,validation,574,train,False
60966,train,869,attack,False
60967,train,536,validation,False
60968,attack,468,validation,False
60969,train,485,attack,False
60970,validation,1002,validation,True
60971,attack,409,train,False
60972,train,666,train,True
60973,train,695,train,True
