experiment_id,campaign_partition,category,category_id,target_sbox,target_sbox_index,key_id,session_id,is_valid_response,is_clean_target,is_clean_target_ineffective,is_clean_target_effective,is_missed,is_off_target,is_multi_hit,is_invalid_reset,sifa_oracle_usable,sefa_oracle_usable,shfa_oracle_branch
57897,attack,missed,0,S5,5,22,5,1,0,0,0,1,0,0,0,0,0,0
57899,attack,invalid_reset,5,S0,0,22,6,0,0,0,0,0,0,0,1,0,0,0
57909,attack,invalid_reset,5,S0,0,23,3,0,0,0,0,0,0,0,1,0,0,0
57918,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
57920,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
57925,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
57932,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
57933,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
57944,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
57946,attack,clean_target_ineffective,1,S5,5,22,2,1,1,1,0,0,0,0,0,1,0,1
57947,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
57953,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
57954,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
57957,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
57965,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
57971,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
57976,attack,invalid_reset,5,S0,0,23,6,0,0,0,0,0,0,0,1,0,0,0
57978,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
57979,attack,multi_hit,4,S0,0,22,0,1,0,0,0,0,0,1,0,0,0,0
57981,attack,multi_hit,4,S0,0,22,4,1,0,0,0,0,0,1,0,0,0,0
57986,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
57991,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
58000,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
58004,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
58006,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
58012,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
58013,attack,multi_hit,4,S5,5,22,5,1,0,0,0,0,0,1,0,0,0,0
58014,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
58017,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
58018,attack,multi_hit,4,S5,5,22,5,1,0,0,0,0,0,1,0,0,0,0
58028,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
58037,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
58042,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
58044,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
58048,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
58053,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
58062,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
58063,attack,clean_target_ineffective,1,S5,5,23,5,1,1,1,0,0,0,0,0,1,0,1
58067,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
58073,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
58082,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58086,attack,clean_target_ineffective,1,S5,5,22,7,1,1,1,0,0,0,0,0,1,0,1
58092,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
58094,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
58096,attack,off_target,3,S5,5,22,2,1,0,0,0,0,1,0,0,0,0,0
58099,attack,multi_hit,4,S0,0,22,4,1,0,0,0,0,0,1,0,0,0,0
58104,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
58106,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
58111,attack,off_target,3,S0,0,23,4,1,0,0,0,0,1,0,0,0,0,0
58117,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
58121,attack,multi_hit,4,S0,0,23,5,1,0,0,0,0,0,1,0,0,0,0
58123,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58129,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
58130,attack,multi_hit,4,S5,5,22,2,1,0,0,0,0,0,1,0,0,0,0
58131,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
58136,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
58143,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
58144,attack,off_target,3,S0,0,22,2,1,0,0,0,0,1,0,0,0,0,0
58147,attack,clean_target_ineffective,1,S5,5,23,0,1,1,1,0,0,0,0,0,1,0,1
58150,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
58151,attack,clean_target_ineffective,1,S5,5,23,6,1,1,1,0,0,0,0,0,1,0,1
58155,attack,invalid_reset,5,S5,5,23,3,0,0,0,0,0,0,0,1,0,0,0
58158,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
58159,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
58165,attack,invalid_reset,5,S5,5,23,5,0,0,0,0,0,0,0,1,0,0,0
58168,attack,clean_target_ineffective,1,S5,5,22,4,1,1,1,0,0,0,0,0,1,0,1
58175,attack,off_target,3,S0,0,23,6,1,0,0,0,0,1,0,0,0,0,0
58177,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
58179,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
58187,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
58192,attack,off_target,3,S0,0,22,4,1,0,0,0,0,1,0,0,0,0,0
58194,attack,off_target,3,S5,5,22,7,1,0,0,0,0,1,0,0,0,0,0
58204,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
58213,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
58220,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
58223,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
58224,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
58229,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
58232,attack,clean_target_ineffective,1,S0,0,23,5,1,1,1,0,0,0,0,0,1,0,1
58234,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
58241,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
58244,attack,clean_target_ineffective,1,S0,0,23,0,1,1,1,0,0,0,0,0,1,0,1
58249,attack,multi_hit,4,S0,0,23,2,1,0,0,0,0,0,1,0,0,0,0
58257,attack,invalid_reset,5,S0,0,23,4,0,0,0,0,0,0,0,1,0,0,0
58262,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
58273,attack,invalid_reset,5,S5,5,23,6,0,0,0,0,0,0,0,1,0,0,0
58275,attack,missed,0,S5,5,22,5,1,0,0,0,1,0,0,0,0,0,0
58276,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
58278,attack,off_target,3,S0,0,22,2,1,0,0,0,0,1,0,0,0,0,0
58281,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
58287,attack,multi_hit,4,S0,0,22,3,1,0,0,0,0,0,1,0,0,0,0
58289,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
58291,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
58293,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
58299,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
58303,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
58304,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
58309,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58315,attack,off_target,3,S0,0,22,7,1,0,0,0,0,1,0,0,0,0,0
58321,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
58322,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58324,attack,clean_target_ineffective,1,S0,0,23,3,1,1,1,0,0,0,0,0,1,0,1
58334,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
58336,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
58337,attack,clean_target_ineffective,1,S5,5,22,5,1,1,1,0,0,0,0,0,1,0,1
58341,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
58343,attack,clean_target_effective,2,S5,5,22,0,1,1,0,1,0,0,0,0,0,1,2
58346,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
58361,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
58363,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
58366,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
58373,attack,multi_hit,4,S5,5,22,2,1,0,0,0,0,0,1,0,0,0,0
58374,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
58375,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
58378,attack,invalid_reset,5,S0,0,22,3,0,0,0,0,0,0,0,1,0,0,0
58379,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
58382,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
58384,attack,clean_target_ineffective,1,S5,5,22,7,1,1,1,0,0,0,0,0,1,0,1
58385,attack,off_target,3,S0,0,23,7,1,0,0,0,0,1,0,0,0,0,0
58395,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
58396,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
58397,attack,multi_hit,4,S5,5,23,0,1,0,0,0,0,0,1,0,0,0,0
58400,attack,multi_hit,4,S5,5,22,5,1,0,0,0,0,0,1,0,0,0,0
58407,attack,invalid_reset,5,S5,5,23,3,0,0,0,0,0,0,0,1,0,0,0
58411,attack,multi_hit,4,S0,0,22,0,1,0,0,0,0,0,1,0,0,0,0
58430,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
58431,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
58436,attack,invalid_reset,5,S0,0,23,2,0,0,0,0,0,0,0,1,0,0,0
58440,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
58441,attack,off_target,3,S0,0,22,5,1,0,0,0,0,1,0,0,0,0,0
58442,attack,invalid_reset,5,S0,0,22,5,0,0,0,0,0,0,0,1,0,0,0
58451,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
58454,attack,clean_target_ineffective,1,S0,0,22,2,1,1,1,0,0,0,0,0,1,0,1
58457,attack,invalid_reset,5,S0,0,23,1,0,0,0,0,0,0,0,1,0,0,0
58463,attack,missed,0,S5,5,23,6,1,0,0,0,1,0,0,0,0,0,0
58465,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
58467,attack,multi_hit,4,S5,5,22,3,1,0,0,0,0,0,1,0,0,0,0
58468,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
58471,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
58475,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58477,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
58487,attack,multi_hit,4,S5,5,23,4,1,0,0,0,0,0,1,0,0,0,0
58493,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
58495,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
58499,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
58517,attack,clean_target_ineffective,1,S0,0,22,0,1,1,1,0,0,0,0,0,1,0,1
58522,attack,clean_target_ineffective,1,S5,5,23,7,1,1,1,0,0,0,0,0,1,0,1
58530,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
58532,attack,clean_target_ineffective,1,S5,5,22,6,1,1,1,0,0,0,0,0,1,0,1
58535,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
58538,attack,clean_target_ineffective,1,S5,5,23,0,1,1,1,0,0,0,0,0,1,0,1
58541,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
58546,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
58550,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
58551,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
58554,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
58555,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
58556,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
58557,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
58560,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
58563,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
58570,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
58571,attack,clean_target_ineffective,1,S0,0,22,1,1,1,1,0,0,0,0,0,1,0,1
58575,attack,invalid_reset,5,S5,5,22,0,0,0,0,0,0,0,0,1,0,0,0
58577,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
58587,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
58591,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
58596,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
58600,attack,missed,0,S5,5,22,5,1,0,0,0,1,0,0,0,0,0,0
58609,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
58613,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
58615,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
58616,attack,multi_hit,4,S5,5,22,2,1,0,0,0,0,0,1,0,0,0,0
58620,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
58622,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
58635,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
58638,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
58644,attack,clean_target_ineffective,1,S5,5,22,4,1,1,1,0,0,0,0,0,1,0,1
58645,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
58659,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
58665,attack,multi_hit,4,S5,5,23,7,1,0,0,0,0,0,1,0,0,0,0
58672,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
58676,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
58678,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
58684,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
58685,attack,multi_hit,4,S0,0,22,7,1,0,0,0,0,0,1,0,0,0,0
58686,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
58687,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
58689,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
58690,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
58699,attack,off_target,3,S0,0,23,6,1,0,0,0,0,1,0,0,0,0,0
58705,attack,invalid_reset,5,S5,5,22,4,0,0,0,0,0,0,0,1,0,0,0
58706,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
58714,attack,off_target,3,S0,0,23,1,1,0,0,0,0,1,0,0,0,0,0
58733,attack,multi_hit,4,S5,5,23,0,1,0,0,0,0,0,1,0,0,0,0
58735,attack,invalid_reset,5,S0,0,22,5,0,0,0,0,0,0,0,1,0,0,0
58736,attack,invalid_reset,5,S0,0,22,3,0,0,0,0,0,0,0,1,0,0,0
58743,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
58747,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
58748,attack,invalid_reset,5,S0,0,22,6,0,0,0,0,0,0,0,1,0,0,0
58751,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
58753,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
58756,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
58758,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
58760,attack,invalid_reset,5,S5,5,23,1,0,0,0,0,0,0,0,1,0,0,0
58761,attack,invalid_reset,5,S5,5,22,2,0,0,0,0,0,0,0,1,0,0,0
58762,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
58766,attack,invalid_reset,5,S0,0,22,6,0,0,0,0,0,0,0,1,0,0,0
58770,attack,off_target,3,S0,0,23,0,1,0,0,0,0,1,0,0,0,0,0
58771,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
58772,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
58783,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
58784,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
58787,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
58790,attack,multi_hit,4,S0,0,22,0,1,0,0,0,0,0,1,0,0,0,0
58794,attack,off_target,3,S0,0,23,2,1,0,0,0,0,1,0,0,0,0,0
58797,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
58800,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
58805,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
58806,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
58812,attack,clean_target_ineffective,1,S5,5,23,6,1,1,1,0,0,0,0,0,1,0,1
58817,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
58819,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
58821,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
58828,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
58830,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
58831,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
58839,attack,clean_target_ineffective,1,S0,0,22,0,1,1,1,0,0,0,0,0,1,0,1
58840,attack,clean_target_ineffective,1,S5,5,23,3,1,1,1,0,0,0,0,0,1,0,1
58841,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
58848,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
58852,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
58856,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
58857,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
58860,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
58868,attack,multi_hit,4,S5,5,23,5,1,0,0,0,0,0,1,0,0,0,0
58870,attack,missed,0,S5,5,22,6,1,0,0,0,1,0,0,0,0,0,0
58872,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58874,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
58877,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
58889,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
58896,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
58899,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58902,attack,off_target,3,S0,0,22,4,1,0,0,0,0,1,0,0,0,0,0
58904,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
58907,attack,off_target,3,S0,0,22,5,1,0,0,0,0,1,0,0,0,0,0
58913,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
58919,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
58921,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
58924,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
58928,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
58937,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
58939,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
58948,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
58951,attack,invalid_reset,5,S0,0,23,7,0,0,0,0,0,0,0,1,0,0,0
58956,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
58958,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
58960,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
58961,attack,invalid_reset,5,S0,0,22,1,0,0,0,0,0,0,0,1,0,0,0
58969,attack,off_target,3,S5,5,22,3,1,0,0,0,0,1,0,0,0,0,0
58975,attack,multi_hit,4,S5,5,22,4,1,0,0,0,0,0,1,0,0,0,0
58976,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
58979,attack,clean_target_ineffective,1,S0,0,23,0,1,1,1,0,0,0,0,0,1,0,1
58980,attack,multi_hit,4,S5,5,23,1,1,0,0,0,0,0,1,0,0,0,0
58985,attack,multi_hit,4,S0,0,23,5,1,0,0,0,0,0,1,0,0,0,0
58986,attack,invalid_reset,5,S5,5,22,1,0,0,0,0,0,0,0,1,0,0,0
58993,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
58994,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
58995,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
59001,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
59002,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
59005,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
59006,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
59007,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
59008,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
59012,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
59015,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
59017,attack,clean_target_ineffective,1,S5,5,23,7,1,1,1,0,0,0,0,0,1,0,1
59021,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
59023,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
59029,attack,off_target,3,S5,5,22,2,1,0,0,0,0,1,0,0,0,0,0
59030,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
59032,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
59034,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
59036,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
59037,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
59038,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
59039,attack,invalid_reset,5,S0,0,23,4,0,0,0,0,0,0,0,1,0,0,0
59042,attack,clean_target_ineffective,1,S5,5,22,2,1,1,1,0,0,0,0,0,1,0,1
59043,attack,multi_hit,4,S5,5,23,7,1,0,0,0,0,0,1,0,0,0,0
59046,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
59051,attack,multi_hit,4,S5,5,23,1,1,0,0,0,0,0,1,0,0,0,0
59055,attack,invalid_reset,5,S5,5,22,4,0,0,0,0,0,0,0,1,0,0,0
59056,attack,multi_hit,4,S5,5,23,0,1,0,0,0,0,0,1,0,0,0,0
59059,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
59064,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
59069,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
59074,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
59081,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
59083,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
59098,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
59100,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
59102,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
59103,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
59104,attack,clean_target_ineffective,1,S5,5,22,3,1,1,1,0,0,0,0,0,1,0,1
59107,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
59108,attack,invalid_reset,5,S0,0,23,0,0,0,0,0,0,0,0,1,0,0,0
